timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
3808512196,4.9387207,0.0,0,0,1,0,0,0,0
3809012180,4.951611,0.0,0,0,1,0,0,0,0
3809512213,4.941943,0.0,0,0,1,0,0,0,0
3810012180,4.9387207,0.0,0,0,1,0,0,0,0
3810512180,4.927441,0.0,0,0,1,0,0,0,0
3811012215,4.9387207,0.0,0,0,1,0,0,0,0
3811512180,4.851709,0.0,0,0,1,0,0,0,0
3812012214,4.9483886,0.0,0,0,1,0,0,0,0
3812512180,4.954834,0.0,0,0,1,0,0,0,0
3813012180,4.8549314,0.0,0,0,1,0,0,0,0
3813512180,4.9483886,0.0,0,0,1,0,0,0,0
3814012180,4.9467773,0.0,0,0,1,0,0,0,0
3814522187,4.927441,0.0,0,0,1,0,0,0,0
3815022180,4.9354978,0.0,0,0,1,0,0,0,0
3815522180,4.9387207,0.0,0,0,1,0,0,0,0
3816022213,4.951611,0.0,0,0,1,0,0,0,0
3816522180,4.9483886,0.0,0,0,1,0,0,0,0
3817022180,4.9338865,0.0,0,0,1,0,0,0,0
3817522180,4.8484864,0.0,0,0,1,0,0,0,0
3818022180,4.9387207,0.0,0,0,1,0,0,0,0
3818522210,4.945166,0.0,0,0,1,0,0,0,0
3819022182,4.9387207,0.0,0,0,1,0,0,0,0
3819522215,4.940332,0.0,0,0,1,0,0,0,0
3820022180,4.9242187,0.0,0,0,1,0,0,0,0
3820522180,4.9387207,0.0,0,0,1,0,0,0,0
3821032180,4.9354978,0.0,0,0,1,0,0,0,0
3821532180,4.941943,0.0,0,0,1,0,0,0,0
3822032180,4.9354978,0.0,0,0,1,0,0,0,0
3822532226,4.940332,0.0,0,0,1,0,0,0,0
3823032180,4.842041,0.0,0,0,1,0,0,0,0
3823532180,4.9467773,0.0,0,0,1,0,0,0,0
3824042180,4.9354978,0.0,0,0,1,0,0,0,0
3824542215,4.84043,0.0,0,0,1,0,0,0,0
3825042180,4.941943,0.0,0,0,1,0,0,0,0
3825542180,4.9467773,0.0,0,0,1,0,0,0,0
3826042195,4.8210936,0.0,0,0,1,0,0,0,0
3826542180,4.940332,0.0,0,0,1,0,0,0,0
3827052180,4.945166,0.0,0,0,1,0,0,0,0
3827552211,4.9596677,0.0,0,0,1,0,0,0,0
3828052180,4.9338865,0.0,0,0,1,0,0,0,0
3828562194,4.842041,0.0,0,0,1,0,0,0,0
3829062188,4.8452635,0.0,0,0,1,0,0,0,0
3829562215,4.927441,0.0,0,0,1,0,0,0,0
3830062180,4.8452635,0.0,0,0,1,0,0,0,0
3830562182,4.945166,0.0,0,0,1,0,0,0,0
3831062180,4.9354978,0.0,0,0,1,0,0,0,0
3831562224,4.911328,0.0,0,0,1,0,0,0,0
3832062190,4.940332,0.0,0,0,1,0,0,0,0
3832562180,4.9387207,0.0,0,0,1,0,0,0,0
3833062189,4.842041,0.0,0,0,1,0,0,0,0
3833562180,4.956445,0.0,0,0,1,0,0,0,0
3834062213,4.941943,0.0,0,0,1,0,0,0,0
3834562224,4.856543,0.0,0,0,1,0,0,0,0
3835072180,4.9371095,0.0,0,0,1,0,0,0,0
3835572180,4.9338865,0.0,0,0,1,0,0,0,0
3836072180,4.837207,0.0,0,0,1,0,0,0,0
3836572180,4.940332,0.0,0,0,1,0,0,0,0
3837072180,4.9371095,0.0,0,0,1,0,0,0,0
3837572180,4.9467773,0.0,0,0,1,0,0,0,0
3838082187,4.9322753,0.0,0,0,1,0,0,0,0
3838582183,4.951611,0.0,0,0,1,0,0,0,0
3839082180,4.9483886,0.0,0,0,1,0,0,0,0
3839582202,4.9387207,0.0,0,0,1,0,0,0,0
3840082180,4.8307614,0.0,0,0,1,0,0,0,0
3840582180,4.927441,0.0,0,0,1,0,0,0,0
3841092180,4.9387207,0.0,0,0,1,0,0,0,0
3841592180,4.8452635,0.0,0,0,1,0,0,0,0
3842092180,4.940332,0.0,0,0,1,0,0,0,0
3842592180,4.9354978,0.0,0,0,1,0,0,0,0
3843092213,4.84043,0.0,0,0,1,0,0,0,0
3843592180,4.9435544,0.0,0,0,1,0,0,0,0
3844092180,4.941943,0.0,0,0,1,0,0,0,0
3844592228,4.9242187,0.0,0,0,1,0,0,0,0
3845092180,4.92583,0.0,0,0,1,0,0,0,0
3845602180,4.954834,0.0,0,0,1,0,0,0,0
3846102180,4.8742676,0.0,0,0,1,0,0,0,0
3846602180,4.9483886,0.0,0,0,1,0,0,0,0
3847102186,4.929053,0.0,0,0,1,0,0,0,0
3847602180,4.8549314,0.0,0,0,1,0,0,0,0
3848102186,4.941943,0.0,0,0,1,0,0,0,0
3848612180,4.8452635,0.0,0,0,1,0,0,0,0
3849112180,4.954834,0.0,0,0,1,0,0,0,0
3849612192,4.9354978,0.0,0,0,1,0,0,0,0
3850112180,4.837207,0.0,0,0,1,0,0,0,0
3850612187,4.941943,0.0,0,0,1,0,0,0,0
3851112180,4.9483886,0.0,0,0,1,0,0,0,0
3851622180,4.9226074,0.0,0,0,1,0,0,0,0
3852122210,4.940332,0.0,0,0,1,0,0,0,0
3852622180,4.9354978,0.0,0,0,1,0,0,0,0
3853122229,4.9387207,0.0,0,0,1,0,0,0,0
3853622180,4.9354978,0.0,0,0,1,0,0,0,0
3854122180,4.9322753,0.0,0,0,1,0,0,0,0
3854632180,4.941943,0.0,0,0,1,0,0,0,0
3855132180,4.9322753,0.0,0,0,1,0,0,0,0
3855632180,4.9371095,0.0,0,0,1,0,0,0,0
3856132221,4.8452635,0.0,0,0,1,0,0,0,0
3856632180,4.9387207,0.0,0,0,1,0,0,0,0
3857132180,4.9097166,0.0,0,0,1,0,0,0,0
3857642180,4.9354978,0.0,0,0,1,0,0,0,0
3858142180,4.9532228,0.0,0,0,1,0,0,0,0
3858642180,4.9322753,0.0,0,0,1,0,0,0,0
3859142180,4.842041,0.0,0,0,1,0,0,0,0
3859642192,4.940332,0.0,0,0,1,0,0,0,0
3860152180,4.9467773,0.0,0,0,1,0,0,0,0
3860652180,4.945166,0.0,0,0,1,0,0,0,0
3861152214,4.9387207,0.0,0,0,1,0,0,0,0
3861652180,4.8436522,0.0,0,0,1,0,0,0,0
3862162180,4.940332,0.0,0,0,1,0,0,0,0
3862662180,4.808203,0.0,0,0,1,0,0,0,0
3863162186,4.9467773,0.0,0,0,1,0,0,0,0
3863662180,4.9242187,0.0,0,0,1,0,0,0,0
3864162180,4.837207,0.0,0,0,1,0,0,0,0
3864662180,4.9322753,0.0,0,0,1,0,0,0,0
3865162182,4.951611,0.0,0,0,1,0,0,0,0
3865662180,4.920996,0.0,0,0,1,0,0,0,0
3866162180,4.9483886,0.0,0,0,1,0,0,0,0
3866662180,4.9322753,0.0,0,0,1,0,0,0,0
3867162180,4.851709,0.0,0,0,1,0,0,0,0
3867672180,4.945166,0.0,0,0,1,0,0,0,0
3868172215,4.951611,0.0,0,0,1,0,0,0,0
3868672181,4.851709,0.0,0,0,1,0,0,0,0
3869172180,4.941943,0.0,0,0,1,0,0,0,0
3869672180,4.945166,0.0,0,0,1,0,0,0,0
3870172222,4.9371095,0.0,0,0,1,0,0,0,0
3870672180,4.930664,0.0,0,0,1,0,0,0,0
3871182180,4.838818,0.0,0,0,1,0,0,0,0
3871682217,4.9322753,0.0,0,0,1,0,0,0,0
3872182180,4.95,0.0,0,0,1,0,0,0,0
3872682180,4.8484864,0.0,0,0,1,0,0,0,0
3873182205,4.8500977,0.0,0,0,1,0,0,0,0
3873682180,4.9354978,0.0,0,0,1,0,0,0,0
3874182180,4.84043,0.0,0,0,1,0,0,0,0
3874682180,4.9354978,0.0,0,0,1,0,0,0,0
3875192180,4.9371095,0.0,0,0,1,0,0,0,0
3875692181,4.842041,0.0,0,0,1,0,0,0,0
3876192180,4.945166,0.0,0,0,1,0,0,0,0
3876692210,4.9242187,0.0,0,0,1,0,0,0,0
3877192180,4.842041,0.0,0,0,1,0,0,0,0
3877692180,4.930664,0.0,0,0,1,0,0,0,0
3878192185,4.9322753,0.0,0,0,1,0,0,0,0
3878692181,4.930664,0.0,0,0,1,0,0,0,0
3879192180,4.945166,0.0,0,0,1,0,0,0,0
3879702180,4.940332,0.0,0,0,1,0,0,0,0
3880202180,4.9242187,0.0,0,0,1,0,0,0,0
3880702235,4.9532228,0.0,0,0,1,0,0,0,0
3881202199,4.9435544,0.0,0,0,1,0,0,0,0
3881702180,4.9354978,0.0,0,0,1,0,0,0,0
3882202180,4.8452635,0.0,0,0,1,0,0,0,0
3882702180,4.8114257,0.0,0,0,1,0,0,0,0
3883202211,4.951611,0.0,0,0,1,0,0,0,0
3883712180,4.945166,0.0,0,0,1,0,0,0,0
3884212180,4.8452635,0.0,0,0,1,0,0,0,0
3884712180,4.8484864,0.0,0,0,1,0,0,0,0
3885212180,4.9435544,0.0,0,0,1,0,0,0,0
3885712180,4.9354978,0.0,0,0,1,0,0,0,0
3886212180,4.9371095,0.0,0,0,1,0,0,0,0
3886722218,4.9387207,0.0,0,0,1,0,0,0,0
3887222180,4.837207,0.0,0,0,1,0,0,0,0
3887722180,4.914551,0.0,0,0,1,0,0,0,0
3888222191,4.941943,0.0,0,0,1,0,0,0,0
3888732180,4.9467773,0.0,0,0,1,0,0,0,0
3889232180,4.9387207,0.0,0,0,1,0,0,0,0
3889732181,4.851709,0.0,0,0,1,0,0,0,0
3890232180,4.940332,0.0,0,0,1,0,0,0,0
3890732184,4.9435544,0.0,0,0,1,0,0,0,0
3891232180,4.87749,0.0,0,0,1,0,0,0,0
3891732182,4.945166,0.0,0,0,1,0,0,0,0
3892232210,4.9322753,0.0,0,0,1,0,0,0,0
3892732180,4.842041,0.0,0,0,1,0,0,0,0
3893242205,4.929053,0.0,0,0,1,0,0,0,0
3893742180,4.9242187,0.0,0,0,1,0,0,0,0
3894242180,4.940332,0.0,0,0,1,0,0,0,0
3894742180,4.9354978,0.0,0,0,1,0,0,0,0
3895252180,4.945166,0.0,0,0,1,0,0,0,0
3895752180,4.9354978,0.0,0,0,1,0,0,0,0
3896252180,4.9322753,0.0,0,0,1,0,0,0,0
3896752225,4.8597655,0.0,0,0,1,0,0,0,0
3897252180,4.9387207,0.0,0,0,1,0,0,0,0
3897752180,4.9483886,0.0,0,0,1,0,0,0,0
3898252180,4.9371095,0.0,0,0,1,0,0,0,0
3898752180,4.9467773,0.0,0,0,1,0,0,0,0
3899252180,4.9387207,0.0,0,0,1,0,0,0,0
3899752181,4.9467773,0.0,0,0,1,0,0,0,0
3900262189,4.941943,0.0,0,0,1,0,0,0,0
3900762180,4.945166,0.0,0,0,1,0,0,0,0
3901262210,4.837207,0.0,0,0,1,0,0,0,0
3901762214,4.9435544,0.0,0,0,1,0,0,0,0
3902262180,4.9354978,0.0,0,0,1,0,0,0,0
3902762190,4.9371095,0.0,0,0,1,0,0,0,0
3903262180,4.956445,0.0,0,0,1,0,0,0,0
3903772180,4.9338865,0.0,0,0,1,0,0,0,0
3904272193,4.837207,0.0,0,0,1,0,0,0,0
3904772180,4.9483886,0.0,0,0,1,0,0,0,0
3905272180,4.929053,0.0,0,0,1,0,0,0,0
3905772182,4.9435544,0.0,0,0,1,0,0,0,0
3906272180,4.9467773,0.0,0,0,1,0,0,0,0
3906782197,4.837207,0.0,0,0,1,0,0,0,0
3907282180,4.8436522,0.0,0,0,1,0,0,0,0
3907782180,4.9532228,0.0,0,0,1,0,0,0,0
3908282180,4.9322753,0.0,0,0,1,0,0,0,0
3908782180,4.9242187,0.0,0,0,1,0,0,0,0
3909282180,4.941943,0.0,0,0,1,0,0,0,0
3909782180,4.84043,0.0,0,0,1,0,0,0,0
3910292199,4.9532228,0.0,0,0,1,0,0,0,0
3910792180,4.966113,0.0,0,0,1,0,0,0,0
3911292182,4.85332,0.0,0,0,1,0,0,0,0
3911792218,4.95,0.0,0,0,1,0,0,0,0
3912292180,4.9467773,0.0,0,0,1,0,0,0,0
3912792180,4.8500977,0.0,0,0,1,0,0,0,0
3913292180,4.9709473,0.0,0,0,1,0,0,0,0
3913792180,5.004785,0.0,0,0,1,0,0,0,0
