timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,pos_d_deriv,yaw,eph,epv,evh,evv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
3740446684,-22.35337107946622,-48.61621245708473,501.00912,-0.0,-0.09448763,0.0994332,-0.5823697,-0.65408224,-1.1430159,0.7198387,0.91205865,0.14212364,0.04867004,495.76813,445.52542,1,0,1,0
3740651116,-22.353371250355252,-48.616212155289944,501.13348,-0.0,-0.06614194,0.1097196,-0.5656034,-0.62964815,-1.148663,0.7200361,0.9120531,0.14253925,0.048681647,495.7909,445.52542,1,0,1,0
3740850928,-22.353371400051504,-48.61621185813188,501.24652,-0.0,-0.03559778,0.10577256,-0.56206363,-0.61432797,-1.1536707,0.7199516,0.9120245,0.14271334,0.04866098,495.77676,445.6991,1,0,1,0
3741055642,-22.353371512156496,-48.61621158617897,501.36115,-0.0,-0.015295831,0.100666896,-0.5626822,-0.6050762,-1.1578999,0.72018504,0.9120699,0.14326903,0.04868329,495.7802,445.43857,1,0,1,0
3741259668,-22.353371568342034,-48.616211338689354,501.47025,-0.0,0.015299733,0.09267329,-0.5665566,-0.5973964,-1.1608508,0.71996474,0.9120832,0.14323647,0.04865059,495.80075,445.8728,1,0,1,0
3741460458,-22.35337154033967,-48.616211099378816,501.58917,-0.0,0.05297056,0.095662706,-0.56672776,-0.59889275,-1.1617613,0.71990377,0.91211146,0.14349905,0.048685674,495.81268,446.04718,1,0,1,0
3741660552,-22.35337145753288,-48.61621081297768,501.7082,-0.0,0.07212944,0.10023167,-0.57265025,-0.6042504,-1.1602892,0.7198739,0.9120795,0.14372666,0.048667952,495.80463,445.43857,1,0,1,0
3741861268,-22.353371340917164,-48.61621049456456,501.83588,-0.0,0.088204436,0.10712592,-0.57694757,-0.6143378,-1.156954,0.71983486,0.9121036,0.14394654,0.048681583,495.79422,446.48148,1,0,1,0
3742065199,-22.353371217380147,-48.61621016667398,501.96445,-0.0,0.07769007,0.11212873,-0.5897426,-0.62893033,-1.1523588,0.7201249,0.9120939,0.14445606,0.048690904,495.79413,445.6991,1,0,1,0
3742265346,-22.35337112194859,-48.616209891345314,502.0893,-0.0,0.053221524,0.10801662,-0.5996021,-0.6369284,-1.1473825,0.72009146,0.91206205,0.14462776,0.048670057,495.78006,446.82892,1,0,1,0
3742466133,-22.353371074837558,-48.6162096522666,502.2183,-0.0,0.020151054,0.09827588,-0.6129249,-0.65034336,-1.1423249,0.7200476,0.9120847,0.14475425,0.04867874,495.81378,446.56833,1,0,1,0
3742669991,-22.353371050531678,-48.616209443400784,502.3505,-0.0,-0.010692446,0.09200136,-0.6180183,-0.6546518,-1.137527,0.72016335,0.9120596,0.14500125,0.04862782,495.78943,446.48148,1,0,1,0
3742870891,-22.353371041757953,-48.6162093015449,502.471,-0.0,-0.026645614,0.08525086,-0.6219365,-0.64810616,-1.13359,0.7201221,0.9120844,0.14514963,0.04865099,495.79333,446.3084,1,0,1,0
3743074874,-22.353371038841978,-48.616209227524266,502.59024,-0.0,-0.024721049,0.05834322,-0.6197089,-0.63491744,-1.1310592,0.72005475,0.91205764,0.14519422,0.048657928,495.80386,446.74203,1,0,1,0
3743280087,-22.35337101910727,-48.61620917502727,502.71527,-0.0,-0.024463547,0.060831618,-0.6225266,-0.6344987,-1.1302612,0.72030354,0.9121005,0.14555757,0.048684984,495.79572,446.82892,1,0,1,0
3743479663,-22.353370966704304,-48.6162091189507,502.8475,-0.0,0.0056879795,0.06760522,-0.6100732,-0.6288475,-1.1312646,0.72015035,0.91207206,0.14539671,0.048684444,495.81107,447.00262,1,0,1,0
3743684453,-22.353370884592017,-48.6162090473318,502.97632,-0.0,0.03025099,0.07318676,-0.6005252,-0.6194242,-1.1343305,0.72012925,0.9120421,0.14541832,0.048667908,495.81113,446.39526,1,0,1,0
3743888516,-22.353370777513273,-48.6162089406407,503.0958,-0.0,0.044312846,0.094544284,-0.5882838,-0.6017567,-1.1385353,0.7203647,0.91203576,0.14569195,0.04868169,495.81302,446.74203,1,0,1,0
3744092576,-22.353370645896927,-48.61620878139697,503.20425,-0.0,0.051070776,0.11632585,-0.58036184,-0.58212405,-1.1429808,0.7203204,0.9120089,0.14567167,0.04866792,495.7877,447.09015,1,0,1,0
3744293365,-22.353370525859077,-48.61620854602756,503.296,-0.0,0.047803786,0.121808395,-0.57011163,-0.5518397,-1.1470076,0.72062147,0.9120553,0.14603151,0.048695024,495.78552,447.87195,1,0,1,0
3744497371,-22.35337041361738,-48.61620827344381,503.39743,-0.0,0.04141058,0.12549883,-0.5579812,-0.53345644,-1.1500068,0.72050595,0.91201615,0.14600037,0.048638195,495.75296,446.91644,1,0,1,0
3744698190,-22.353370335484822,-48.61620799782769,503.50595,-0.0,0.017338255,0.11270583,-0.55472136,-0.53448045,-1.1527646,0.72048175,0.9120976,0.14602146,0.048689898,495.74838,447.7851,1,0,1,0
3744902144,-22.353370310226975,-48.616207747593045,503.6252,-0.0,-0.00095616456,0.11001449,-0.5454567,-0.5373205,-1.1559508,0.7208346,0.91208947,0.14639102,0.048702925,495.745,447.7851,1,0,1,0
3745102883,-22.353370325227672,-48.61620750648351,503.73984,-0.0,-0.030638175,0.09824976,-0.5380246,-0.536419,-1.158483,0.72074574,0.91211367,0.14626801,0.048714835,495.73703,447.95947,1,0,1,0
3745306898,-22.353370370786788,-48.616207265995335,503.8484,-0.0,-0.053428095,0.10035499,-0.53100723,-0.52904654,-1.1601499,0.72084665,0.912088,0.14634314,0.048656512,495.71774,447.61136,1,0,1,0
3745506798,-22.353370463311347,-48.61620704776347,503.951,-0.0,-0.06504853,0.090565376,-0.5320971,-0.52718985,-1.1601824,0.7207805,0.9121117,0.14626911,0.048677746,495.6682,447.95947,1,0,1,0
3745707726,-22.35337059816997,-48.61620685873373,504.05316,-0.0,-0.08076471,0.07113915,-0.53882927,-0.5311191,-1.1590409,0.7207022,0.9120797,0.14625002,0.0486664,495.68304,448.30698,1,0,1,0
3745908504,-22.353370755422045,-48.6162067198919,504.16516,-0.0,-0.08052165,0.050255943,-0.54433554,-0.54254323,-1.1571896,0.7206652,0.9121081,0.14625546,0.048702337,495.67804,447.95947,1,0,1,0
3746108463,-22.353370930470504,-48.61620664939537,504.28763,-0.0,-0.08115768,0.017726175,-0.5381178,-0.55012333,-1.1555898,0.72056836,0.9120791,0.14618465,0.04870086,495.6975,448.39386,1,0,1,0
3746308529,-22.35337109764559,-48.616206632248954,504.41928,-0.0,-0.08194705,0.003059822,-0.55873555,-0.5856248,-1.1751492,0.7204525,0.9121035,0.14603767,0.048713777,495.68512,448.30698,1,0,1,0
3746512526,-22.35337128551595,-48.61620667799506,504.54688,-0.0,-0.06306799,-0.025851795,-0.50931126,-0.5454017,-1.206434,0.72033036,0.912072,0.1459043,0.048694525,495.72113,448.82822,1,0,1,0
3746713274,-22.353371472811624,-48.61620678420402,504.65347,-0.0,-0.048770316,-0.054412402,-0.4233399,-0.46254846,-1.2429183,0.7202702,0.9120956,0.14560342,0.048705805,495.71378,447.87195,1,0,1,0
3746913352,-22.353371651942286,-48.61620698624475,504.7443,-0.0,-0.043165516,-0.10492858,-0.32535368,-0.3699435,-1.2839627,0.72024184,0.9121757,0.14530994,0.048757605,495.7407,449.00198,1,0,1,0
3747114106,-22.35337185909258,-48.61620731290205,504.807,-0.0,-0.06430339,-0.16769345,-0.21417308,-0.25653258,-1.3292661,0.7202291,0.9121939,0.14498852,0.048757434,495.73346,448.39386,1,0,1,0
3747318118,-22.353372152583386,-48.61620775646976,504.84778,-0.0,-0.11526014,-0.2506262,-0.10351036,-0.14373747,-1.379789,0.7204992,0.91217816,0.14495301,0.04875329,495.72366,448.74136,1,0,1,0
3747518824,-22.35337257201283,-48.61620835046215,504.8641,-0.0,-0.19023165,-0.32083404,-0.0028859728,-0.03934132,-1.4328771,0.7204558,0.9121963,0.14470893,0.048756234,495.70914,449.00198,1,0,1,0
3747722945,-22.35337314709453,-48.61620911220206,504.85696,-0.0,-0.26729006,-0.4132429,0.094048455,0.06307,-1.4910429,0.7204469,0.9121607,0.14453246,0.048745096,495.68292,448.56827,1,0,1,0
3747922892,-22.3533738496072,-48.61621000632052,504.83652,-0.0,-0.34730756,-0.48817834,0.15161853,0.12235009,-1.5513115,0.7204021,0.91217846,0.1443919,0.04874991,495.6725,448.82822,1,0,1,0
3748123615,-22.353374663165223,-48.61621107020808,504.8076,-0.0,-0.40684628,-0.58414304,0.18817642,0.15929058,-1.6146448,0.7203963,0.9121439,0.14444777,0.048744302,495.68115,448.9151,1,0,1,0
3748324421,-22.353375578402947,-48.61621230161126,504.77216,-0.0,-0.45153412,-0.6577641,0.18834491,0.16333073,-1.6805567,0.72079146,0.9121258,0.14512724,0.048731823,495.71033,449.34952,1,0,1,0
3748524423,-22.35337652136864,-48.61621370522236,504.7351,-0.0,-0.47861564,-0.7688007,0.16270985,0.14407967,-1.7481444,0.7205993,0.9121346,0.14524049,0.048694916,495.7406,449.00198,1,0,1,0
3748728438,-22.35337749532993,-48.61621533703443,504.7077,-0.0,-0.49848905,-0.87773424,0.13647296,0.11769599,-1.8198566,0.7205319,0.91215557,0.14554845,0.04871604,495.72104,448.65448,1,0,1,0
3748929214,-22.353378515222957,-48.616217182024535,504.6953,-0.0,-0.5457547,-1.0124406,0.092155345,0.06697741,-1.8918849,0.72045916,0.91217566,0.14588071,0.048735257,495.74744,448.65448,1,0,1,0
3749129268,-22.3533796775301,-48.61621932072338,504.68817,-0.0,-0.65648097,-1.2093043,0.05352797,0.026704427,-1.9646668,0.72037005,0.9121414,0.14627104,0.048741523,495.75235,448.82822,1,0,1,0
3749330003,-22.353381100393875,-48.61622187388991,504.68616,-0.0,-0.81575036,-1.4158628,0.014342163,-0.011634044,-2.0383792,0.7202944,0.9122151,0.14672017,0.048793294,495.7582,448.30698,1,0,1,0
3749534016,-22.353382917510473,-48.61622493629895,504.698,-0.0,-1.0237416,-1.6561583,-0.019181365,-0.04953408,-2.111347,0.7205921,0.91219544,0.14764771,0.048819218,495.7797,449.00198,1,0,1,0
3749738063,-22.35338512485323,-48.61622844155264,504.7127,-0.0,-1.228289,-1.8889881,-0.031746037,-0.06493218,-2.1718535,0.72046506,0.912266,0.14806817,0.04888294,495.81604,448.56827,1,0,1,0
3749938808,-22.353387605381684,-48.61623226527546,504.73914,-0.0,-1.3855114,-2.0306842,-0.04874589,-0.09145452,-2.2152896,0.7204269,0.9122267,0.14852914,0.048900355,495.8411,448.82822,1,0,1,0
3750142900,-22.353390341020653,-48.61623639212913,504.76675,-0.0,-1.4842886,-2.1356828,-0.0837593,-0.13099197,-2.2451196,0.7206903,0.91220474,0.14917322,0.04889483,495.84998,449.17575,1,0,1,0
3750343873,-22.353393191375737,-48.61624059183531,504.8008,-0.0,-1.5483972,-2.1778178,-0.15458061,-0.20045882,-2.2620952,0.7206845,0.91216594,0.14950882,0.048856582,496.00662,448.56827,1,0,1,0
3750547642,-22.353396127003446,-48.61624487904601,504.84705,-0.0,-1.5763484,-2.1804874,-0.18465951,-0.23115325,-2.2702703,0.7206346,0.91218704,0.14967562,0.04885282,495.95932,449.00198,1,0,1,0
3750752850,-22.35339910279526,-48.61624916328944,504.8903,-0.0,-1.585578,-2.1481042,-0.20847589,-0.24829677,-2.2721577,0.7209113,0.91216695,0.14990637,0.048809852,495.98154,448.39386,1,0,1,0
3750953070,-22.35340204677648,-48.61625334782492,504.93253,-0.0,-1.6009908,-2.1427288,-0.21409428,-0.24605915,-2.2702746,0.72076815,0.9121722,0.14968154,0.048743173,496.0025,449.26263,1,0,1,0
3751152560,-22.353404986018987,-48.61625755873425,504.96872,-0.0,-1.6151872,-2.1481526,-0.18555714,-0.20846213,-2.2663238,0.72073746,0.91218966,0.14949186,0.0487409,495.98123,448.82822,1,0,1,0
3751357647,-22.353408030017953,-48.616261896986884,504.99786,-0.0,-1.6456282,-2.1766782,-0.1653949,-0.17826797,-2.2614603,0.7211407,0.91217285,0.14970127,0.048738208,495.99265,448.74136,1,0,1,0
3751561225,-22.353411091886127,-48.6162662446801,505.0268,-0.0,-1.6617444,-2.179398,-0.1667111,-0.17376684,-2.2561758,0.7211017,0.91213524,0.14947727,0.048712485,496.0425,448.30698,1,0,1,0
3751762046,-22.353414121409703,-48.61627058384189,505.05923,-0.0,-1.6780925,-2.21467,-0.1339821,-0.14219485,-2.2518096,0.72106695,0.91215396,0.14927599,0.04872157,496.0385,449.17575,1,0,1,0
3751966156,-22.353417243978335,-48.61627507432813,505.0761,-0.0,-1.7088449,-2.2515054,-0.09916381,-0.09964369,-2.2485018,0.72151166,0.91213727,0.14953655,0.04871918,496.05487,448.56827,1,0,1,0
3752166747,-22.35342035373983,-48.61627957482987,505.08548,-0.0,-1.7317748,-2.2527778,-0.052410215,-0.04916066,-2.2463026,0.721561,0.91210127,0.14931464,0.048698753,496.02393,449.26263,1,0,1,0
3752366804,-22.35342351561052,-48.61628403508514,505.09106,-0.0,-1.7806932,-2.2500093,-0.005445137,-0.0041011847,-2.2446766,0.72135395,0.91210896,0.14876437,0.048658818,496.01355,448.21945,1,0,1,0
3752571001,-22.353426795471457,-48.61628853510534,505.09088,-0.0,-1.8300204,-2.2454457,0.030538695,0.028951362,-2.2432337,0.7215528,0.9120934,0.14858252,0.04866092,495.9976,448.82822,1,0,1,0
3752771708,-22.353430099212954,-48.616292885062876,505.08032,-0.0,-1.8716753,-2.1905296,0.050896805,0.051685948,-2.2422032,0.72149414,0.912119,0.14827853,0.04869976,495.99002,449.08954,1,0,1,0
3752971695,-22.353433454864334,-48.61629714619961,505.06857,-0.0,-1.8996018,-2.1645539,0.07807348,0.07663307,-2.2412987,0.72140336,0.9120861,0.14802876,0.048686247,495.96024,448.82822,1,0,1,0
3753176431,-22.353436937198293,-48.61630148473297,505.05783,-0.0,-1.9130982,-2.1349123,0.055394992,0.05063826,-2.2408853,0.72140473,0.9120577,0.14793853,0.04869086,496.00555,449.6977,1,0,1,0
3753380529,-22.353440431976246,-48.61630581553252,505.05386,-0.0,-1.9155948,-2.145002,0.048485603,0.038004182,-2.240775,0.7217187,0.9120459,0.14828049,0.04868649,496.0164,449.61148,1,0,1,0
3753581328,-22.35344384720642,-48.616310116953855,505.07794,-0.0,-1.9028397,-2.1728556,-0.16978687,-0.18984632,-2.238953,0.7216396,0.91207093,0.14825988,0.0487013,496.04855,449.00198,1,0,1,0
3753785197,-22.35344728340022,-48.61631454731348,505.14365,-0.0,-1.8857634,-2.201164,-0.3216249,-0.35165972,-2.2373128,0.72162366,0.91204417,0.14896592,0.048701532,497.14627,449.52393,1,0,1,0
3753986070,-22.353450649185646,-48.61631896316951,505.23447,-0.0,-1.88019,-2.2401962,-0.4479274,-0.48362866,-2.2353406,0.721592,0.91206956,0.14932792,0.04871359,498.15887,449.4364,1,0,1,0
3754190076,-22.353454031738462,-48.616323545484214,505.34518,-0.0,-1.8748498,-2.2644513,-0.5343327,-0.5710208,-2.2336617,0.7220142,0.91206205,0.15002486,0.04872293,498.7757,449.4364,1,0,1,0
3754390047,-22.35345734573959,-48.61632805396379,505.4577,-0.0,-1.8846606,-2.285459,-0.5963149,-0.6241189,-2.232354,0.7220474,0.91203374,0.15018202,0.04870417,498.4769,449.08954,1,0,1,0
3754591083,-22.353460713779512,-48.61633261079546,505.5794,-0.0,-1.8974757,-2.2743444,-0.6436316,-0.66309553,-2.2312727,0.7220819,0.9120618,0.15023799,0.048719816,498.47052,449.8715,1,0,1,0
3754794814,-22.353464155308902,-48.61633720876453,505.713,-0.0,-1.9160577,-2.2585378,-0.67710894,-0.6917967,-2.2304502,0.72214603,0.9119836,0.15027626,0.04868787,498.38617,450.21902,1,0,1,0
3754995626,-22.35346760310674,-48.61634171665154,505.84558,-0.0,-1.9345676,-2.257387,-0.6662133,-0.6739261,-2.2292688,0.7221648,0.91201323,0.15017202,0.048703343,498.703,449.61148,1,0,1,0
3755199967,-22.353471120081085,-48.61634626714115,505.94437,-0.0,-1.9337952,-2.2632525,-0.32471547,-0.32888055,-2.225195,0.71435744,0.91206264,0.14112076,0.048739143,499.0886,450.1328,1,0,1,0
3755404444,-22.353474660760977,-48.61635084088885,505.98724,-0.0,-1.9473926,-2.2705896,-0.028635545,-0.040680334,-2.2246075,0.7146023,0.9120528,0.14002457,0.048723597,498.20367,450.39282,1,0,1,0
3755608558,-22.353478152052357,-48.616355437505014,505.98175,-0.0,-1.9249847,-2.3265183,0.20756733,0.18595403,-2.2248025,0.71441877,0.9121205,0.13877697,0.048710614,497.65472,451.08862,1,0,1,0
3755812541,-22.35348161745925,-48.61636013012012,505.93338,-0.0,-1.9133817,-2.3687627,0.3869486,0.35858968,-2.2263224,0.7146766,0.9121062,0.1383416,0.048700392,498.14722,450.39282,1,0,1,0
3756013240,-22.353485014868543,-48.61636484126366,505.8518,-0.0,-1.910405,-2.4082203,0.52044624,0.4885744,-2.227501,0.7145837,0.9121278,0.13774751,0.048709992,498.12912,449.4364,1,0,1,0
3756213225,-22.35348834094183,-48.61636955719238,505.74268,-0.0,-1.8686396,-2.40967,0.62023574,0.58994526,-2.22901,0.71455735,0.91215205,0.13756976,0.048732694,497.6118,449.26263,1,0,1,0
3756418032,-22.353491690218824,-48.61637434983137,505.60812,-0.0,-1.8444456,-2.3798976,0.70728976,0.6816185,-2.2308903,0.7145044,0.91211706,0.13744265,0.0487079,497.98038,449.52393,1,0,1,0
3756622127,-22.353494970162615,-48.61637905748851,505.4605,-0.0,-1.8358386,-2.3391867,0.75121385,0.72971696,-2.232449,0.71481854,0.91210383,0.13796961,0.048709057,497.22787,448.56827,1,0,1,0
3756822943,-22.353498186185227,-48.616383592659496,505.3044,-0.0,-1.8368096,-2.301469,0.77382004,0.75892013,-2.2340035,0.7147711,0.91207105,0.13814111,0.048687205,496.82013,449.61148,1,0,1,0
3757026803,-22.353501469817086,-48.616388106093886,505.13275,-0.0,-1.8552322,-2.2600632,0.787734,0.78626347,-2.2350802,0.7147615,0.9120964,0.13843459,0.048712477,496.91574,449.95837,1,0,1,0
3757230972,-22.353504779521746,-48.61639258833266,504.96106,-0.0,-1.8546802,-2.2405524,0.7869307,0.7936973,-2.2355258,0.7150343,0.9120821,0.13901354,0.048700087,496.98676,449.52393,1,0,1,0
3757431653,-22.353508069676057,-48.616397006844416,504.795,-0.0,-1.8648349,-2.2538567,0.7838925,0.79558605,-2.235314,0.7150072,0.91205454,0.13933714,0.048698682,497.23282,448.56827,1,0,1,0
3757635602,-22.35351139449235,-48.61640153203829,504.62592,-0.0,-1.8852255,-2.279036,0.76085526,0.7796968,-2.2340837,0.7150049,0.9120791,0.13969459,0.048708923,497.1221,448.82822,1,0,1,0
3757836436,-22.353514654791148,-48.61640601245997,504.45972,-0.0,-1.8803161,-2.2984576,0.7433909,0.7708551,-2.2320979,0.7150435,0.91210556,0.1401098,0.04873376,496.74197,448.74136,1,0,1,0
3758036450,-22.35351789791508,-48.6164105391749,504.3081,-0.0,-1.880173,-2.3273234,0.7177219,0.7430416,-2.2293181,0.7150992,0.91212845,0.14056545,0.048739098,497.31348,448.13257,1,0,1,0
3758237184,-22.3535211796291,-48.616415154729836,504.16943,-0.0,-1.8795568,-2.3588486,0.70063573,0.71637297,-2.22569,0.71511716,0.9120952,0.14088151,0.04871414,497.4914,447.95947,1,0,1,0
