timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
3844810300,3844810300,3343597937,0,0,1,185,184,66,44,10,51,68
3845883507,3845883507,3343597937,0,0,1,185,184,66,44,10,51,68
3846802461,3846802461,3343597937,0,0,1,185,184,66,44,10,51,68
3847818587,3847818587,3343597937,0,0,1,185,184,66,44,10,51,68
3848876587,3848876587,3343597937,0,0,1,185,184,66,44,10,51,68
3849813761,3849813761,3343597937,0,0,1,185,184,66,44,10,51,68
3850807383,3850807383,3343597937,0,0,1,185,184,66,44,10,51,68
3851858171,3851858171,3343597937,0,0,1,185,184,66,44,10,51,68
3852882936,3852882936,3343597937,0,0,1,185,184,66,44,10,51,68
3853802033,3853802033,3343597937,0,0,1,185,184,66,44,10,51,68
3854876542,3854876542,3343597937,0,0,1,185,184,66,44,10,51,68
3855876367,3855876367,3343597937,0,0,1,185,184,66,44,10,51,68
3856797758,3856797758,3343597937,0,0,1,185,184,66,44,10,51,68
3857849117,3857849117,3343597937,0,0,1,185,184,66,44,10,51,68
3858870068,3858870068,3343597937,0,0,1,185,184,66,44,10,51,68
3859924168,3859924168,3343597937,0,0,1,185,184,66,44,10,51,68
3860858027,3860858027,3343597937,0,0,1,185,184,66,44,10,51,68
3861866046,3861866046,3343597937,0,0,1,185,184,66,44,10,51,68
3862917160,3862917160,3343597937,0,0,1,185,184,66,44,10,51,68
3863835027,3863835027,3343597937,0,0,1,185,184,66,44,10,51,68
3864861121,3864861121,3343597937,0,0,1,185,184,66,44,10,51,68
3865918013,3865918013,3343597937,0,0,1,185,184,66,44,10,51,68
3866844016,3866844016,3343597937,0,0,1,185,184,66,44,10,51,68
3867856456,3867856456,3343597937,0,0,1,185,184,66,44,10,51,68
3868903062,3868903062,3343597937,0,0,1,185,184,66,44,10,51,68
3869827591,3869827591,3343597937,0,0,1,185,184,66,44,10,51,68
3870852593,3870852593,3343597937,0,0,1,185,184,66,44,10,51,68
3871899709,3871899709,3343597937,0,0,1,185,184,66,44,10,51,68
3872843922,3872843922,3343597937,0,0,1,185,184,66,44,10,51,68
3873845864,3873845864,3343597937,0,0,1,185,184,66,44,10,51,68
3874912169,3874912169,3343597937,0,0,1,185,184,66,44,10,51,68
3875818394,3875818394,3343597937,0,0,1,185,184,66,44,10,51,68
3876839573,3876839573,3343597937,0,0,1,185,184,66,44,10,51,68
3877918163,3877918163,3343597937,0,0,1,185,184,66,44,10,51,68
3878829968,3878829968,3343597937,0,0,1,185,184,66,44,10,51,68
3879835738,3879835738,3343597937,0,0,1,185,184,66,44,10,51,68
3880891071,3880891071,3343597937,0,0,1,185,184,66,44,10,51,68
3881817086,3881817086,3343597937,0,0,1,185,184,66,44,10,51,68
3882833911,3882833911,3343597937,0,0,1,185,184,66,44,10,51,68
3883876577,3883876577,3343597937,0,0,1,185,184,66,44,10,51,68
3884906994,3884906994,3343597937,0,0,1,185,184,66,44,10,51,68
3885824020,3885824020,3343597937,0,0,1,185,184,66,44,10,51,68
3886864328,3886864328,3343597937,0,0,1,185,184,66,44,10,51,68
3887811147,3887811147,3343597937,0,0,1,185,184,66,44,10,51,68
3888820164,3888820164,3343597937,0,0,1,185,184,66,44,10,51,68
3889892806,3889892806,3343597937,0,0,1,185,184,66,44,10,51,68
3890894389,3890894389,3343597937,0,0,1,185,184,66,44,10,51,68
3891809146,3891809146,3343597937,0,0,1,185,184,66,44,10,51,68
3892879100,3892879100,3343597937,0,0,1,185,184,66,44,10,51,68
3893888294,3893888294,3343597937,0,0,1,185,184,66,44,10,51,68
3894946091,3894946091,3343597937,0,0,1,185,184,66,44,10,51,68
3895856998,3895856998,3343597937,0,0,1,185,184,66,44,10,51,68
3896876303,3896876303,3343597937,0,0,1,185,184,66,44,10,51,68
3897952139,3897952139,3343597937,0,0,1,185,184,66,44,10,51,68
3898850048,3898850048,3343597937,0,0,1,185,184,66,44,10,51,68
3899871190,3899871190,3343597937,0,0,1,185,184,66,44,10,51,68
3900921170,3900921170,3343597937,0,0,1,185,184,66,44,10,51,68
3901840295,3901840295,3343597937,0,0,1,185,184,66,44,10,51,68
3902872356,3902872356,3343597937,0,0,1,185,184,66,44,10,51,68
3903922340,3903922340,3343597937,0,0,1,185,184,66,44,10,51,68
3904855062,3904855062,3343597937,0,0,1,185,184,66,44,10,51,68
3905868025,3905868025,3343597937,0,0,1,185,184,66,44,10,51,68
3906907342,3906907342,3343597937,0,0,1,185,184,66,44,10,51,68
3907936113,3907936113,3343597937,0,0,1,185,184,66,44,10,51,68
3908862011,3908862011,3343597937,0,0,1,185,184,66,44,10,51,68
3909908318,3909908318,3343597937,0,0,1,185,184,66,44,10,51,68
3910836049,3910836049,3343597937,0,0,1,185,184,66,44,10,51,68
3911859055,3911859055,3343597937,0,0,1,185,184,66,44,10,51,68
3912908136,3912908136,3343597937,0,0,1,185,184,66,44,10,51,68
