timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
3369877064,3369877064,3343597937,0,0,1,185,184,66,44,10,51,68
3370802096,3370802096,3343597937,0,0,1,185,184,66,44,10,51,68
3371809342,3371809342,3343597937,0,0,1,185,184,66,44,10,51,68
3372899135,3372899135,3343597937,0,0,1,185,184,66,44,10,51,68
3373814949,3373814949,3343597937,0,0,1,185,184,66,44,10,51,68
3374810151,3374810151,3343597937,0,0,1,185,184,66,44,10,51,68
3375852018,3375852018,3343597937,0,0,1,185,184,66,44,10,51,68
3376792087,3376792087,3343597937,0,0,1,185,184,66,44,10,51,68
3377801902,3377801902,3343597937,0,0,1,185,184,66,44,10,51,68
3378896735,3378896735,3343597937,0,0,1,185,184,66,44,10,51,68
3379793999,3379793999,3343597937,0,0,1,185,184,66,44,10,51,68
3380801216,3380801216,3343597937,0,0,1,185,184,66,44,10,51,68
3381888835,3381888835,3343597937,0,0,1,185,184,66,44,10,51,68
3382869126,3382869126,3343597937,0,0,1,185,184,66,44,10,51,68
3383797096,3383797096,3343597937,0,0,1,185,184,66,44,10,51,68
3384863375,3384863375,3343597937,0,0,1,185,184,66,44,10,51,68
3385873147,3385873147,3343597937,0,0,1,185,184,66,44,10,51,68
3386793578,3386793578,3343597937,0,0,1,185,184,66,44,10,51,68
3387848188,3387848188,3343597937,0,0,1,185,184,66,44,10,51,68
3388867067,3388867067,3343597937,0,0,1,185,184,66,44,10,51,68
3389781129,3389781129,3343597937,0,0,1,185,184,66,44,10,51,68
3390850017,3390850017,3343597937,0,0,1,185,184,66,44,10,51,68
3391860018,3391860018,3343597937,0,0,1,185,184,66,44,10,51,68
3392788531,3392788531,3343597937,0,0,1,185,184,66,44,10,51,68
3393847183,3393847183,3343597937,0,0,1,185,184,66,44,10,51,68
3394860533,3394860533,3343597937,0,0,1,185,184,66,44,10,51,68
3395786176,3395786176,3343597937,0,0,1,185,184,66,44,10,51,68
3396817184,3396817184,3343597937,0,0,1,185,184,66,44,10,51,68
3397852907,3397852907,3343597937,0,0,1,185,184,66,44,10,51,68
3398904008,3398904008,3343597937,0,0,1,185,184,66,44,10,51,68
3399825145,3399825145,3343597937,0,0,1,185,184,66,44,10,51,68
3400847672,3400847672,3343597937,0,0,1,185,184,66,44,10,51,68
3401926009,3401926009,3343597937,0,0,1,185,184,66,44,10,51,68
3402822458,3402822458,3343597937,0,0,1,185,184,66,44,10,51,68
3403841090,3403841090,3343597937,0,0,1,185,184,66,44,10,51,68
3404891067,3404891067,3343597937,0,0,1,185,184,66,44,10,51,68
3405812112,3405812112,3343597937,0,0,1,185,184,66,44,10,51,68
3406841245,3406841245,3343597937,0,0,1,185,184,66,44,10,51,68
3407891363,3407891363,3343597937,0,0,1,185,184,66,44,10,51,68
3408808448,3408808448,3343597937,0,0,1,185,184,66,44,10,51,68
3409826887,3409826887,3343597937,0,0,1,185,184,66,44,10,51,68
3410886146,3410886146,3343597937,0,0,1,185,184,66,44,10,51,68
3411807632,3411807632,3343597937,0,0,1,185,184,66,44,10,51,68
3412828488,3412828488,3343597937,0,0,1,185,184,66,44,10,51,68
3413877744,3413877744,3343597937,0,0,1,185,184,66,44,10,51,68
3414901207,3414901207,3343597937,0,0,1,185,184,66,44,10,51,68
3415824768,3415824768,3343597937,0,0,1,185,184,66,44,10,51,68
3416880014,3416880014,3343597937,0,0,1,185,184,66,44,10,51,68
3417812756,3417812756,3343597937,0,0,1,185,184,66,44,10,51,68
3418811268,3418811268,3343597937,0,0,1,185,184,66,44,10,51,68
3419859548,3419859548,3343597937,0,0,1,185,184,66,44,10,51,68
3420786252,3420786252,3343597937,0,0,1,185,184,66,44,10,51,68
3421813062,3421813062,3343597937,0,0,1,185,184,66,44,10,51,68
3422861245,3422861245,3343597937,0,0,1,185,184,66,44,10,51,68
3423794562,3423794562,3343597937,0,0,1,185,184,66,44,10,51,68
3424810052,3424810052,3343597937,0,0,1,185,184,66,44,10,51,68
3425856058,3425856058,3343597937,0,0,1,185,184,66,44,10,51,68
3426882057,3426882057,3343597937,0,0,1,185,184,66,44,10,51,68
3427809655,3427809655,3343597937,0,0,1,185,184,66,44,10,51,68
3428845366,3428845366,3343597937,0,0,1,185,184,66,44,10,51,68
3429878546,3429878546,3343597937,0,0,1,185,184,66,44,10,51,68
3430798660,3430798660,3343597937,0,0,1,185,184,66,44,10,51,68
3431847024,3431847024,3343597937,0,0,1,185,184,66,44,10,51,68
3432871161,3432871161,3343597937,0,0,1,185,184,66,44,10,51,68
3433793461,3433793461,3343597937,0,0,1,185,184,66,44,10,51,68
3434837285,3434837285,3343597937,0,0,1,185,184,66,44,10,51,68
3435817236,3435817236,3343597937,0,0,1,185,184,66,44,10,51,68
3436790814,3436790814,3343597937,0,0,1,185,184,66,44,10,51,68
3437829091,3437829091,3343597937,0,0,1,185,184,66,44,10,51,68
3438861320,3438861320,3343597937,0,0,1,185,184,66,44,10,51,68
3439786424,3439786424,3343597937,0,0,1,185,184,66,44,10,51,68
3440856172,3440856172,3343597937,0,0,1,185,184,66,44,10,51,68
3441859077,3441859077,3343597937,0,0,1,185,184,66,44,10,51,68
3442925324,3442925324,3343597937,0,0,1,185,184,66,44,10,51,68
3443851065,3443851065,3343597937,0,0,1,185,184,66,44,10,51,68
3444829389,3444829389,3343597937,0,0,1,185,184,66,44,10,51,68
3445920775,3445920775,3343597937,0,0,1,185,184,66,44,10,51,68
3446842431,3446842431,3343597937,0,0,1,185,184,66,44,10,51,68
3447846052,3447846052,3343597937,0,0,1,185,184,66,44,10,51,68
3448910410,3448910410,3343597937,0,0,1,185,184,66,44,10,51,68
3449827756,3449827756,3343597937,0,0,1,185,184,66,44,10,51,68
3450842022,3450842022,3343597937,0,0,1,185,184,66,44,10,51,68
3451891884,3451891884,3343597937,0,0,1,185,184,66,44,10,51,68
3452824281,3452824281,3343597937,0,0,1,185,184,66,44,10,51,68
3453838964,3453838964,3343597937,0,0,1,185,184,66,44,10,51,68
3454893332,3454893332,3343597937,0,0,1,185,184,66,44,10,51,68
3455814805,3455814805,3343597937,0,0,1,185,184,66,44,10,51,68
3456833195,3456833195,3343597937,0,0,1,185,184,66,44,10,51,68
3457891762,3457891762,3343597937,0,0,1,185,184,66,44,10,51,68
3458811794,3458811794,3343597937,0,0,1,185,184,66,44,10,51,68
3459829395,3459829395,3343597937,0,0,1,185,184,66,44,10,51,68
3460935608,3460935608,3343597937,0,0,1,185,184,66,44,10,51,68
3461808403,3461808403,3343597937,0,0,1,185,184,66,44,10,51,68
3462823089,3462823089,3343597937,0,0,1,185,184,66,44,10,51,68
3463880474,3463880474,3343597937,0,0,1,185,184,66,44,10,51,68
3464818119,3464818119,3343597937,0,0,1,185,184,66,44,10,51,68
3465819107,3465819107,3343597937,0,0,1,185,184,66,44,10,51,68
3466869991,3466869991,3343597937,0,0,1,185,184,66,44,10,51,68
3467823501,3467823501,3343597937,0,0,1,185,184,66,44,10,51,68
3468813886,3468813886,3343597937,0,0,1,185,184,66,44,10,51,68
3469870555,3469870555,3343597937,0,0,1,185,184,66,44,10,51,68
3470785066,3470785066,3343597937,0,0,1,185,184,66,44,10,51,68
3471808102,3471808102,3343597937,0,0,1,185,184,66,44,10,51,68
3472862133,3472862133,3343597937,0,0,1,185,184,66,44,10,51,68
3473879029,3473879029,3343597937,0,0,1,185,184,66,44,10,51,68
3474801100,3474801100,3343597937,0,0,1,185,184,66,44,10,51,68
3475856762,3475856762,3343597937,0,0,1,185,184,66,44,10,51,68
3476876009,3476876009,3343597937,0,0,1,185,184,66,44,10,51,68
3477796374,3477796374,3343597937,0,0,1,185,184,66,44,10,51,68
3478840112,3478840112,3343597937,0,0,1,185,184,66,44,10,51,68
3479870124,3479870124,3343597937,0,0,1,185,184,66,44,10,51,68
3480787077,3480787077,3343597937,0,0,1,185,184,66,44,10,51,68
3481841239,3481841239,3343597937,0,0,1,185,184,66,44,10,51,68
3482866179,3482866179,3343597937,0,0,1,185,184,66,44,10,51,68
3483784079,3483784079,3343597937,0,0,1,185,184,66,44,10,51,68
3484841132,3484841132,3343597937,0,0,1,185,184,66,44,10,51,68
