timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,magnetometer_timestamp_relative,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],baro_timestamp_relative,baro_alt_meter,baro_temp_celcius
1449865446,-0.32480273,0.027571341,-0.24135932,4001,0,0.9049361,-0.10023925,-7.9206924,4001,-24859,0.16688247,0.14873587,-0.1431559,-9675,444.0484,55.51
1449965476,-0.2557056,-0.02510986,-0.23757018,4006,0,-1.100496,-1.4752216,-9.878581,4006,-20340,0.16047895,0.15979141,-0.1405149,-2359,445.09116,55.52
1450066245,-0.18579659,0.033468552,-0.2537125,3956,0,5.4669952,2.643826,-9.695565,3956,-17171,0.15919825,0.15868585,-0.13391238,-13695,444.74445,55.51
1450170271,-0.12399102,0.024689522,-0.2721038,4019,0,2.4883718,0.055148255,-8.458633,4019,-3755,0.15151402,0.16753028,-0.12863038,-165,444.65628,55.52
1450274244,-0.036495544,-0.0030012887,-0.28940284,3993,0,-2.7961354,1.3449401,-11.197955,3993,-10230,0.15279473,0.16753028,-0.13259189,-5703,444.4826,55.52
1450374245,0.09670639,-0.07103835,-0.26047197,3994,0,-0.5948226,-2.577275,-8.614089,3994,-14339,0.1412684,0.16974139,-0.12863038,-12223,444.74445,55.52
1450479045,0.121483535,-0.053344868,-0.2672697,3998,0,1.6281382,-0.2556652,-11.211469,3998,-25690,0.13742629,0.17084695,-0.13391238,-20400,445.43857,55.52
1450579061,0.16549186,-0.014907253,-0.31564707,4016,0,-2.087874,0.77144456,-10.097198,4016,-2379,0.12974207,0.17305805,-0.13391238,-7559,443.7879,55.52
1450679051,0.18375875,-0.0647839,-0.28472775,3998,0,1.9041884,-1.1482395,-8.073678,3998,-8953,0.122057855,0.1719525,-0.1378739,-11411,445.178,55.52
1450779856,0.08128519,0.014972328,-0.35064518,3986,0,0.60517156,1.6381533,-9.690739,3986,-10355,0.115654334,0.1719525,-0.1405149,-3720,445.3517,55.52
1450887851,0.08032871,0.028284341,-0.33190197,4006,0,0.93418396,0.50975174,-8.909676,4006,-22348,0.10668941,0.17637472,-0.14579691,-9846,445.09116,55.52
1450991850,0.032015473,0.018810079,-0.32274786,3999,0,-5.4138784,-2.0837615,-11.04647,3999,-6449,0.09772449,0.17637472,-0.1418354,-14174,444.83063,55.51
1451091878,-0.054151226,0.05771049,-0.32935196,3977,0,4.295869,0.9488462,-11.2702265,3977,-10296,0.095163085,0.17637472,-0.1405149,-13535,445.26553,55.51
1451192694,-0.055801153,0.008179022,-0.3459588,4049,0,-3.2145083,-2.2737565,-8.693184,4049,-8751,0.08619815,0.17969139,-0.1405149,-20236,444.83063,55.51
1451296651,-0.037867296,-0.045888234,-0.30283418,4006,0,-3.5749974,-0.9699768,-9.432581,4006,-10559,0.08235605,0.18300804,-0.1391944,-18533,443.96158,55.52
1451400676,-0.022556797,-0.05606975,-0.30907726,4025,0,-1.9064232,1.3152272,-10.572996,4025,-21565,0.07595253,0.18411359,-0.1378739,-599,444.56943,55.51
1451501445,-0.051172003,-0.020673309,-0.37057635,3993,0,3.9253683,3.4549875,-11.755209,3993,-1280,0.0657069,0.18411359,-0.1391944,-9023,445.3517,55.51
1451605451,-0.030693132,0.084613025,-0.351717,4006,0,2.418625,1.3754427,-13.422895,4006,-6302,0.058022685,0.18743025,-0.13391238,-1669,444.39575,55.51
1451705452,0.031266734,0.085179046,-0.3621935,4007,0,1.0454121,2.3233042,-7.915483,4007,-10347,0.054180574,0.1863247,-0.1378739,-2456,444.22275,55.52
1451805483,0.06215697,0.18713264,-0.36054718,4038,0,0.52059174,-2.8882318,-11.399891,4038,-14488,0.046496354,0.18411359,-0.13523288,-6263,444.91748,55.52
1451910245,0.08478077,0.21722873,-0.34810036,3984,0,0.9767698,-1.7802149,-13.167487,3984,-22497,0.04137354,0.1863247,-0.1378739,-13409,444.83063,55.52
1452014281,0.10328837,0.20089418,-0.37969536,4009,0,-1.1035316,-2.3740492,-12.608746,4009,-9231,0.034970023,0.18079694,-0.1405149,-6279,444.39575,55.53
1452114251,0.16158378,0.13583137,-0.33523977,3991,0,0.69459504,1.0411801,-9.383658,3991,-12937,0.02984721,0.17969139,-0.1418354,-1327,445.26553,55.52
1452215045,0.098411866,0.16452324,-0.39191142,3994,0,-0.3646877,-2.291772,-8.803617,3994,-14340,0.02216299,0.17858583,-0.14579691,-3769,445.61227,55.53
1452319045,0.10406969,0.07345816,-0.3589807,4000,0,-4.3336563,-1.6987635,-10.742405,4000,-13555,0.019601583,0.17637472,-0.14579691,-19769,445.09116,55.53
1452419045,0.09035823,0.12430219,-0.36770132,4000,0,1.1926016,0.34610254,-9.716914,4000,-10373,0.009355958,0.17526916,-0.14843792,-8890,445.3517,55.53
1452519061,0.09137358,0.065298505,-0.31744614,4016,0,-1.9507524,-3.250184,-9.075243,4016,-14017,0.0042331438,0.17526916,-0.14843792,-9373,445.61227,55.53
1452623845,0.037336186,0.057099022,-0.3605226,4000,0,1.8310475,-0.825364,-9.945155,4000,-1729,-0.0034510766,0.17084695,-0.15371993,-9066,445.61227,55.53
1452723845,0.121630095,-0.043413054,-0.27868375,4001,0,-3.5501273,-0.659995,-8.196117,4001,-4394,-0.00857389,0.16753028,-0.15239944,-16855,445.26553,55.53
1452823844,0.02560067,-0.018620722,-0.27121097,3999,0,-6.733424,-2.2502189,-12.8152895,3999,-6227,-0.017538814,0.16753028,-0.14975843,-22461,445.178,55.539997
1452927881,0.07394015,-0.037935305,-0.25686198,4036,0,0.10123285,-1.4962544,-9.075236,4036,-13745,-0.021380924,0.16421363,-0.15239944,387,446.3084,55.539997
1453028645,0.05894564,-0.068464905,-0.23514971,4000,0,-1.3417728,-0.78407556,-6.890655,4000,-21530,-0.029065143,0.16310807,-0.14975843,-2314,445.8728,55.52
1453128644,0.029464653,-0.0529524,-0.19364706,3999,0,-4.2970853,-3.2045698,-9.988288,3999,-6510,-0.03546866,0.15979141,-0.14975843,-313,445.78662,55.53
1453232645,-0.014104656,-0.059338737,-0.17250448,3994,0,-2.2418604,2.0125659,-8.315696,3994,-14405,-0.039310772,0.15979141,-0.1471174,-8189,445.6991,55.53
1453333445,-0.03956922,-0.010552703,-0.115697086,3994,0,-3.5516968,-2.52774,-12.366372,3994,-18455,-0.036749363,0.15647475,-0.15371993,-1692,446.48148,55.53
1453437445,0.001837005,-0.014260347,-0.10187269,3983,0,-0.40430447,-1.3083111,-12.008726,3983,-20770,-0.041872177,0.15868585,-0.15107894,-17346,446.82892,55.52
1453537450,-0.0161978,-0.057400852,-0.04111365,4005,0,-5.0931864,-1.6834669,-12.586985,4005,-2495,-0.045714285,0.1575803,-0.14975843,-346,445.8728,55.539997
1453641444,0.05377733,-0.05146622,-0.019946242,3993,0,1.6003612,0.76379776,-12.182336,3993,-13931,-0.04699499,0.1575803,-0.15107894,-8383,445.61227,55.539997
1453742282,0.012624214,-0.070416935,-0.011174332,4031,0,-1.8562856,-0.6911505,-9.236363,4031,-14266,-0.044433583,0.15647475,-0.14579691,-16264,446.39526,55.539997
1453846264,-0.009202801,-0.032528423,-0.012388109,3982,0,5.471476,1.081481,-9.997865,3982,-17827,-0.04699499,0.15536919,-0.15107894,-6520,446.13403,55.539997
1453946251,0.007898939,-0.107346795,0.022719009,3921,0,-4.142626,-2.0637596,-9.924808,3921,-18322,-0.049556397,0.15426365,-0.14975843,-8261,446.13403,55.539997
1454047046,0.013775415,-0.033721816,0.022764117,3989,0,-6.648139,-3.2008836,-9.80603,3989,-14274,-0.048275694,0.15868585,-0.14843792,-11756,446.04718,55.55
