timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,pos_d_deriv,yaw,eph,epv,evh,evv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
1446546805,-22.353381533914792,-48.616234335044965,498.77264,-0.0,0.0052254586,0.06766424,-0.5657135,-0.5724128,-0.93410486,0.7151268,0.91183066,0.13975614,0.04676705,492.57858,443.43988,1,0,1,0
1446747676,-22.353381501010727,-48.61623428214919,498.88525,-0.0,-0.0020609535,0.056210656,-0.576449,-0.5810885,-0.93511504,0.7151611,0.9118635,0.14000782,0.046788804,492.5798,443.1794,1,0,1,0
1446947995,-22.353381435262573,-48.61623423565206,499.00586,-0.0,0.023709115,0.05966577,-0.574406,-0.5844825,-0.936104,0.71518236,0.9118451,0.14023173,0.046793897,492.61005,443.1794,1,0,1,0
1447148425,-22.353381333424114,-48.61623416129745,499.12726,-0.0,0.027705219,0.06030043,-0.58124936,-0.59426796,-0.9368691,0.715223,0.9118253,0.14045505,0.046783596,492.6276,443.26624,1,0,1,0
1447352485,-22.353381216233593,-48.61623404487847,499.24374,-0.0,0.042444523,0.07488894,-0.5876576,-0.5959213,-0.9379626,0.715291,0.9118624,0.14070955,0.046819218,492.61655,443.09323,1,0,1,0
1447553367,-22.353381062318096,-48.616233906555564,499.36023,-0.0,0.058598198,0.07603109,-0.58273363,-0.5888538,-0.9388082,0.7156358,0.9118608,0.14123437,0.046815738,492.63406,444.30893,1,0,1,0
1447753327,-22.353380903655452,-48.61623377025427,499.47665,-0.0,0.07093402,0.08099786,-0.58483016,-0.58961,-0.9396211,0.71556944,0.91182965,0.14128172,0.046757612,492.63885,443.5274,1,0,1,0
1447958018,-22.353380735026825,-48.61623360470451,499.58353,-0.0,0.07273356,0.079724126,-0.5840869,-0.5764524,-0.94000643,0.71558,0.91181105,0.14137852,0.046755176,492.6216,443.26624,1,0,1,0
1448158027,-22.353380574738928,-48.61623346204163,499.67325,-0.0,0.08926536,0.077289715,-0.57120836,-0.5425191,-0.94015324,0.71561855,0.9117966,0.1414915,0.046768717,492.6115,443.6149,1,0,1,0
1448358950,-22.353380409506553,-48.61623337151405,499.77463,-0.0,0.07425465,0.072726525,-0.58135486,-0.54803324,-0.93985057,0.7157023,0.91178304,0.14169079,0.046782386,492.58673,443.5274,1,0,1,0
1448563647,-22.353380256182767,-48.616233304040264,499.88498,-0.0,0.07845829,0.061471514,-0.5857165,-0.5543194,-0.9389492,0.7160581,0.91178596,0.14217861,0.046786837,492.57745,444.56943,1,0,1,0
1448763915,-22.353380131955113,-48.61623321455136,500.007,-0.0,0.07118821,0.06157689,-0.5912749,-0.57209015,-0.93780357,0.71608394,0.91182625,0.14223906,0.046826337,492.57285,443.5274,1,0,1,0
1448964526,-22.353380037029446,-48.61623308722684,500.13916,-0.0,0.06496906,0.06430687,-0.5972144,-0.59396976,-0.9374834,0.7161243,0.9118095,0.14230816,0.046813443,492.59375,443.87473,1,0,1,0
1449168383,-22.353379956731192,-48.61623295029506,500.27307,-0.0,0.05388321,0.0518092,-0.6254045,-0.62756854,-0.96018445,0.7161878,0.91179615,0.14243105,0.046818487,492.634,444.4826,1,0,1,0
1449373236,-22.353379870073294,-48.61623289539615,500.39664,-0.0,0.05549556,-0.009247968,-0.5565411,-0.5588713,-0.9930366,0.7164878,0.91179836,0.14271417,0.04681492,492.63266,445.00433,1,0,1,0
1449573230,-22.353379837332003,-48.616233007864444,500.5034,-0.0,0.017114095,-0.14226985,-0.4660608,-0.47156918,-1.0303832,0.71654254,0.9117848,0.1425028,0.04681725,492.6416,444.74445,1,0,1,0
1449774094,-22.35337996880648,-48.61623346523091,500.6015,-0.0,-0.09860167,-0.35892764,-0.35208118,-0.37069923,-1.0719188,0.71655476,0.9118211,0.14218621,0.04683521,492.638,443.96158,1,0,1,0
1449974151,-22.353380466865683,-48.61623442445814,500.66824,-0.0,-0.32282725,-0.6314157,-0.24870166,-0.26926804,-1.1180845,0.7165816,0.9118592,0.14192823,0.046876866,492.6642,445.09116,1,0,1,0
1450178803,-22.35338156140527,-48.616235965056966,500.70178,-0.0,-0.6508373,-0.93245953,-0.115078464,-0.12857988,-1.1684881,0.71692395,0.91185945,0.14219183,0.046906013,492.60953,444.65628,1,0,1,0
1450383147,-22.353383298683102,-48.6162380916642,500.705,-0.0,-0.99524474,-1.2688228,0.0031140498,-0.0008006572,-1.2212518,0.71678954,0.9118283,0.14203174,0.04690876,492.5777,444.74445,1,0,1,0
1450583937,-22.353385630438645,-48.616240793207325,500.69003,-0.0,-1.3133295,-1.5912287,0.08770713,0.08979274,-1.277959,0.7168049,0.91186476,0.1424139,0.047033258,492.57892,443.5274,1,0,1,0
1450784460,-22.353388498964218,-48.61624407042822,500.667,-0.0,-1.5709286,-1.9116294,0.13676205,0.13813409,-1.3388321,0.7167882,0.9118453,0.14285223,0.04711412,492.58936,445.3517,1,0,1,0
1450992524,-22.353391984802474,-48.6162480573469,500.6322,-0.0,-1.8165065,-2.2024822,0.14186001,0.14641745,-1.4064634,0.7172575,0.91189885,0.1440604,0.04723373,492.59506,444.83063,1,0,1,0
1451193272,-22.353395762103,-48.61625244764255,500.61237,-0.0,-2.027375,-2.484843,0.11354715,0.11131046,-1.4756699,0.717611,0.9119466,0.14518158,0.047307946,492.65796,444.83063,1,0,1,0
1451393313,-22.353399912158967,-48.61625731450136,500.59332,-0.0,-2.264608,-2.741477,0.07922457,0.07795468,-1.5452604,0.7175021,0.91196275,0.14567009,0.04730698,492.66953,444.83063,1,0,1,0
1451598051,-22.35340463377148,-48.61626276102592,500.58286,-0.0,-2.5026543,-3.002776,0.044030122,0.041434944,-1.617055,0.7175844,0.9119886,0.14643772,0.047358364,492.67435,444.91748,1,0,1,0
1451798293,-22.353409699624542,-48.616268493377554,500.58557,-0.0,-2.720663,-3.2383995,-0.010558082,-0.018968971,-1.6905494,0.7176567,0.91196287,0.14709587,0.047391992,492.71954,445.26553,1,0,1,0
1451998866,-22.353415179452256,-48.61627455161773,500.5971,-0.0,-2.9267652,-3.3686938,-0.08858997,-0.09767099,-1.7652794,0.7177096,0.9120417,0.14762945,0.04744358,492.76822,445.09116,1,0,1,0
1452203783,-22.35342110754604,-48.61628087862218,500.63623,-0.0,-3.044785,-3.4524832,-0.1638888,-0.18501073,-1.8409361,0.71817493,0.9120308,0.14845881,0.047413852,492.821,444.83063,1,0,1,0
1452403703,-22.35342702964358,-48.61628712459576,500.7067,-0.0,-3.0990357,-3.4651306,-0.23463272,-0.27896306,-1.9125975,0.7182604,0.9120027,0.14847374,0.047335617,492.9295,445.52542,1,0,1,0
1452604525,-22.35343299083086,-48.61629338175372,500.79086,-0.0,-3.0894756,-3.4655795,-0.27108487,-0.33431423,-1.9816855,0.7183043,0.9119737,0.14829923,0.04721862,492.94928,446.13403,1,0,1,0
1452808414,-22.3534389893255,-48.61629968800592,500.87878,-0.0,-3.0585444,-3.4288583,-0.28348163,-0.36178118,-2.0490508,0.7183715,0.9120011,0.147992,0.04714283,492.95413,445.178,1,0,1,0
1453017586,-22.35344503469457,-48.616306114609564,500.9633,-0.0,-3.014462,-3.3971443,-0.23713198,-0.32702997,-2.107046,0.718719,0.911989,0.1479896,0.04704672,492.96985,445.8728,1,0,1,0
1453217308,-22.35345070152272,-48.61631229070011,501.0363,-0.0,-2.9581833,-3.4011374,-0.19223396,-0.2907264,-2.1472192,0.7187509,0.9120152,0.1476907,0.04700744,493.0525,446.74203,1,0,1,0
1453418159,-22.35345628568763,-48.61631854849009,501.10812,-0.0,-2.9087868,-3.4013429,-0.26721275,-0.3740902,-2.1728766,0.71906805,0.9120022,0.14786604,0.04695395,493.0662,446.2209,1,0,1,0
1453622038,-22.353461837533647,-48.61632505747972,501.2124,-0.0,-2.8669384,-3.454735,-0.37153018,-0.49309218,-2.186688,0.71893746,0.9120132,0.14822048,0.04688645,493.0662,446.04718,1,0,1,0
1453822863,-22.35346721299189,-48.61633162934353,501.33334,-0.0,-2.8362145,-3.512056,-0.4700937,-0.60074264,-2.1924338,0.7189865,0.91203773,0.14885356,0.04689967,493.0662,445.6991,1,0,1,0
1454023613,-22.353472515732822,-48.61633839949262,501.46585,-0.0,-2.8097792,-3.5927854,-0.52315986,-0.65760356,-2.1927762,0.7190077,0.9120036,0.14933188,0.046870615,494.8921,446.04718,1,0,1,0
1454228005,-22.353477891208698,-48.61634560263836,501.60898,-0.0,-2.801875,-3.6733582,-0.5794503,-0.71435297,-2.1898522,0.7195579,0.9119931,0.15032223,0.046877243,495.74762,446.2209,1,0,1,0
1454428442,-22.353483097334784,-48.616352927173786,501.75357,-0.0,-2.795081,-3.7634826,-0.61448056,-0.74653363,-2.1849246,0.71957093,0.91196257,0.15049991,0.046861246,495.77835,445.61227,1,0,1,0
1454632521,-22.353488315315005,-48.616360543953355,501.8991,-0.0,-2.7912478,-3.819578,-0.63309914,-0.7567956,-2.1783688,0.71961653,0.91198885,0.15058793,0.046887115,495.32852,447.17703,1,0,1,0
1454833296,-22.353493417133343,-48.61636819126143,502.04514,-0.0,-2.803059,-3.8991795,-0.6302507,-0.74675983,-2.1697483,0.7196291,0.9120109,0.15054177,0.04689033,495.05292,446.39526,1,0,1,0
1455033374,-22.35349850192215,-48.61637600994343,502.1607,-0.0,-2.8008418,-3.9957712,-0.30320582,-0.41473642,-2.1487782,0.719673,0.9120356,0.15035184,0.046909925,494.87143,446.2209,1,0,1,0
1455234141,-22.353503583879434,-48.61638425835781,502.21106,-0.0,-2.774219,-4.195278,-0.00221456,-0.109109305,-2.1469574,0.7200426,0.9120207,0.14924294,0.046899363,495.09546,445.09116,1,0,1,0
1455438067,-22.3535086640255,-48.61639305557576,502.19778,-0.0,-2.7397575,-4.3619294,0.22740206,0.12892187,-2.1407619,0.7198925,0.91197646,0.14790422,0.04684236,494.59097,446.56833,1,0,1,0
1455638910,-22.35351364080569,-48.616401956100376,502.13907,-0.0,-2.7517688,-4.4155216,0.41013741,0.3235955,-2.1355824,0.71987134,0.9119987,0.14695445,0.04687417,494.68134,445.43857,1,0,1,0
1455844038,-22.353518812051053,-48.61641092840265,502.04092,-0.0,-2.833567,-4.290056,0.5450842,0.475013,-2.1303575,0.7202001,0.9119876,0.14674416,0.046875354,494.5032,446.04718,1,0,1,0
1456043690,-22.35352404029317,-48.616419249115744,501.9198,-0.0,-2.9588716,-4.0504394,0.6329938,0.57964545,-2.1186213,0.72007793,0.9119592,0.14617229,0.04685465,494.60312,445.96033,1,0,1,0
1456248528,-22.353529628992842,-48.61642727693763,501.78714,-0.0,-3.080079,-3.7512796,0.7066351,0.6591437,-2.1038961,0.7201194,0.91198325,0.14615165,0.04686183,494.61606,446.39526,1,0,1,0
1456448720,-22.35353517797553,-48.616434604169065,501.6614,-0.0,-3.133881,-3.544481,0.7445189,0.68806326,-2.0934227,0.7200377,0.91190404,0.14621463,0.04685464,494.49722,446.3084,1,0,1,0
1456649238,-22.353540728674023,-48.616441586465626,501.5402,-0.0,-3.1162765,-3.3660934,0.7518203,0.68081254,-2.0905788,0.7199833,0.9119313,0.1465667,0.04689464,495.74466,445.96033,1,0,1,0
1456849198,-22.353546152250413,-48.61644834501246,501.42294,-0.0,-3.0388327,-3.3124404,0.74483293,0.6588525,-2.0948958,0.71997607,0.91196024,0.14699954,0.046935096,495.85376,445.61227,1,0,1,0
1457054094,-22.353551480128473,-48.616455247446474,501.30417,-0.0,-2.9516437,-3.3069994,0.71405166,0.6171532,-2.0999699,0.72033316,0.9120035,0.1476296,0.046947174,496.2343,446.13403,1,0,1,0
1457254147,-22.353556492207495,-48.616462061300034,501.18567,-0.0,-2.8964403,-3.3862798,0.7048714,0.603691,-2.1004,0.7202915,0.9120299,0.14761466,0.046950847,496.0642,444.4826,1,0,1,0
1457454832,-22.35356144804905,-48.61646904218743,501.05258,-0.0,-2.9015136,-3.4856217,0.6992343,0.60984963,-2.0953684,0.72018313,0.91199774,0.14736858,0.046908643,496.4279,445.43857,1,0,1,0
1457654792,-22.35356645779371,-48.61647622698027,500.91125,-0.0,-2.9606555,-3.5888546,0.66073513,0.59101695,-2.0851226,0.7202167,0.9120234,0.14725108,0.04692006,496.19482,445.6991,1,0,1,0
1457855702,-22.353571645561924,-48.61648363570961,500.77972,-0.0,-3.0380025,-3.6672592,0.6548782,0.5960203,-2.0714087,0.7202174,0.91199255,0.14719073,0.04689574,496.18878,444.1359,1,0,1,0
1458056448,-22.353576948933625,-48.616491104717355,500.65244,-0.0,-3.0697794,-3.6511426,0.6327726,0.5809519,-2.0582495,0.72024643,0.911967,0.14712106,0.046896398,495.88992,445.00433,1,0,1,0
1458256422,-22.35358218362407,-48.616498392930104,500.52087,-0.0,-3.0044537,-3.4999337,0.65586895,0.61606354,-2.0391212,0.72027713,0.91194296,0.14729373,0.04689917,496.3137,444.91748,1,0,1,0
1458461208,-22.353587217982867,-48.616505361839025,500.3967,-0.0,-2.7744386,-3.1808484,0.643448,0.60196465,-2.0099287,0.720618,0.9119348,0.14794166,0.0468908,495.88397,444.39575,1,0,1,0
1458661274,-22.35359155177306,-48.6165113970943,500.2896,-0.0,-2.410842,-2.7480807,0.6391559,0.5822018,-1.9781665,0.72049546,0.91195023,0.14853026,0.046871148,495.82632,444.1359,1,0,1,0
1458862073,-22.35359514049923,-48.61651654576769,500.18884,-0.0,-1.9501855,-2.255343,0.5156847,0.45295972,-1.9664763,0.72055054,0.9119765,0.14993499,0.046972208,496.44153,443.96158,1,0,1,0
1459066007,-22.353597851807205,-48.6165208667636,500.10806,-0.0,-1.4399632,-1.8530498,0.2882941,0.23906346,-1.9781284,0.7206622,0.9119509,0.15221538,0.04713266,496.98608,444.22275,1,0,1,0
1459266838,-22.353599667582575,-48.616524603602905,500.06125,-0.0,-1.040207,-1.6106877,0.072174825,0.04554171,-1.947088,0.72124434,0.911993,0.15527856,0.047339298,496.6941,444.83063,1,0,1,0
1459471919,-22.353600908246346,-48.61652802447503,500.05615,-0.0,-0.7451672,-1.4272594,-0.14472644,-0.15470852,-1.8698123,0.7211939,0.9120049,0.15630019,0.047181047,497.03394,442.9189,1,0,1,0
1459671697,-22.353601596801322,-48.616531011199044,500.07816,-0.0,-0.5057482,-1.2088618,-0.32181144,-0.3079841,-1.7914138,0.7213585,0.91197604,0.15739878,0.047152855,496.6441,443.1794,1,0,1,0
1459872497,-22.353601835171478,-48.61653368095469,500.12985,-0.0,-0.30752686,-1.009898,-0.45579472,-0.42106014,-1.7087928,0.7216495,0.9119967,0.15850163,0.047296297,497.22937,443.6149,1,0,1,0
1460076418,-22.35360176638022,-48.616536031071675,500.20023,-0.0,-0.13306351,-0.8268876,-0.5665679,-0.508805,-1.6234616,0.722166,0.9119846,0.1595361,0.047573883,497.21317,443.35306,1,0,1,0
1460281309,-22.35360146416889,-48.616538149017515,500.29318,-0.0,0.0012631104,-0.6857945,-0.6353898,-0.56254095,-1.5355206,0.7223251,0.91200376,0.15984438,0.04788897,496.98074,443.96158,1,0,1,0
1460485222,-22.353600925278414,-48.61654003041511,500.40005,-0.0,0.12537049,-0.58029807,-0.6759003,-0.5952198,-1.444613,0.714483,0.9119878,0.15043749,0.04821929,497.0224,443.1794,1,0,1,0
1460686956,-22.353600176793545,-48.61654172400586,500.52063,-0.0,0.25021413,-0.49176565,-0.671572,-0.59425586,-1.3542866,0.71464646,0.91200554,0.15035698,0.048572548,497.12167,444.4826,1,0,1,0
1460894043,-22.353599140718682,-48.616543234982615,500.63947,-0.0,0.38760862,-0.4002012,-0.6029904,-0.5278973,-1.2590938,0.72352356,0.9119772,0.16029361,0.04890034,496.98816,443.5274,1,0,1,0
1461094807,-22.353597841943447,-48.61654445295421,500.73547,-0.0,0.5650002,-0.2835032,-0.47022754,-0.39630288,-1.1688007,0.723526,0.9119441,0.15964521,0.04923937,496.78967,444.22275,1,0,1,0
1461294847,-22.353596102263026,-48.61654546431154,500.77872,-0.0,0.8323603,-0.17976387,-0.16076005,-0.08204552,-1.0810518,0.7235468,0.91196877,0.15874259,0.04959695,495.47897,444.30893,1,0,1,0
1461499644,-22.353593678702573,-48.61654619698045,500.76584,-0.0,1.2266917,-0.013675555,0.10939081,0.18694097,-0.9971487,0.7153138,0.91200954,0.1480893,0.049901966,494.8895,444.56943,1,0,1,0
1461700503,-22.35359051561774,-48.61654644549798,500.71268,-0.0,1.6864903,0.17429774,0.3396576,0.4087502,-0.9117753,0.7239935,0.9119808,0.15739785,0.05025431,495.92456,444.65628,1,0,1,0
1461900468,-22.353586507164195,-48.616546383759676,500.62415,-0.0,2.1644776,0.33790705,0.47312164,0.535078,-0.82331663,0.71527684,0.91206026,0.14705251,0.050609987,495.8094,444.4826,1,0,1,0
1462100768,-22.35358172493945,-48.61654598869346,500.51218,-0.0,2.6000507,0.46982747,0.5735792,0.62975127,-0.73290396,0.71524256,0.91202587,0.14696246,0.05090106,495.41684,444.4826,1,0,1,0
1462305231,-22.353576107749234,-48.616545341460466,500.3785,-0.0,3.015725,0.5572233,0.64342386,0.69701326,-0.63678074,0.7238626,0.91204983,0.15657607,0.051212113,496.07886,444.22275,1,0,1,0
1462506104,-22.353570001581854,-48.61654452971466,500.22705,-0.0,3.3290412,0.62552756,0.6573058,0.7192474,-0.5402575,0.7151603,0.9120695,0.14647396,0.05138092,496.44147,443.7879,1,0,1,0
1462714303,-22.3535630855952,-48.61654359414689,500.0754,-0.0,3.65447,0.67234886,0.60105395,0.6668306,-0.4391987,0.7154677,0.9121102,0.14663273,0.051560827,496.57132,444.22275,1,0,1,0
1462914985,-22.35355592045856,-48.61654258439068,499.94803,-0.0,3.9506936,0.7091503,0.5812431,0.64163643,-0.34028444,0.7157488,0.9120925,0.14692247,0.051669605,495.53552,444.91748,1,0,1,0
1463114799,-22.353548400122296,-48.61654149402845,499.84216,-0.0,4.1653194,0.7404104,0.5335521,0.5751802,-0.24027468,0.71560836,0.9121013,0.14640182,0.051685184,494.98874,444.30893,1,0,1,0
1463319610,-22.353540351733777,-48.61654027287168,499.75607,-0.0,4.350266,0.7660544,0.44207725,0.4633151,-0.13539241,0.7155248,0.9120712,0.14603467,0.051741067,496.22845,444.39575,1,0,1,0
1463520764,-22.353532315807023,-48.616539061136926,499.69388,-0.0,4.447974,0.7571622,0.41199267,0.41078308,-0.03243469,0.7155074,0.9120401,0.14578497,0.05172698,495.10257,443.7879,1,0,1,0
1463720688,-22.353524191867294,-48.616537816536884,499.64276,-0.0,4.4889107,0.75131875,0.3581791,0.33269063,0.06357053,0.7154641,0.9120148,0.14521968,0.051687807,495.84473,443.5274,1,0,1,0
1463921213,-22.353515992445004,-48.61653654025861,499.60913,-0.0,4.538601,0.75553197,0.15079013,0.114672944,0.14231436,0.7153816,0.9120427,0.14486073,0.051659595,496.35907,443.6149,1,0,1,0
1464125233,-22.35350765337877,-48.6165351776627,499.60007,-0.0,4.5529084,0.73846406,-0.0015216421,-0.034089744,0.20795393,0.7156851,0.9120362,0.14547664,0.051654693,496.3864,445.178,1,0,1,0
1464326100,-22.353499409603078,-48.61653373257064,499.61356,-0.0,4.602051,0.77216935,-0.046651367,-0.07874455,0.26257074,0.7156084,0.91206396,0.1455593,0.051637333,495.86646,443.43988,1,0,1,0
1464530037,-22.353490939178233,-48.616532162694405,499.63324,-0.0,4.6763406,0.82872677,0.011011937,-0.0290919,0.3139481,0.7157418,0.91204286,0.14553319,0.051510744,495.68338,444.74445,1,0,1,0
1464734882,-22.353482310009525,-48.61653044700206,499.6443,-0.0,4.7696905,0.8961138,0.0111204665,-0.03587506,0.35318616,0.71568537,0.912071,0.14500706,0.051453695,495.7858,444.4826,1,0,1,0
1464934957,-22.35347375120348,-48.616528643064015,499.6442,-0.0,4.8446293,0.95624506,0.16838515,0.11370423,0.3932981,0.71574205,0.91204923,0.14502022,0.051411085,494.89398,444.74445,1,0,1,0
