timestamp,flag_armed,flag_external_manual_override_ok,flag_system_hil_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_rattitude_enabled,flag_control_force_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled,flag_control_fixed_hdg_enabled
2870431942,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2870671314,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2870911464,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2871151722,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2871389140,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2871629962,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2871869768,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2872111158,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2872350517,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2872591364,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2872831617,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2873071265,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2873311238,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2873552539,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2873792531,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2874032785,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2874274577,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2874513827,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2874754557,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2874999098,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2875239312,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2875479207,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2875716330,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2875956429,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2876205744,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2876445635,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2876690767,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2876934971,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2877174691,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2877415315,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2877656878,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2877900132,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2878149094,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2878389137,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2878629988,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2878886479,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2879131516,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2879375538,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2879623639,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2879867756,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2880108766,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2880343939,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2880585261,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2880825858,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2881065742,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2881307379,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2881552354,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2881799366,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2882047483,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2882284673,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2882525189,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2882769518,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2883009696,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2883249621,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2883486460,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2883726373,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2883975157,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2884211767,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2884449156,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2884693571,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2884933745,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2885173565,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2885414974,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2885657723,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2885906819,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2886151617,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2886391504,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2886632385,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2886872425,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2887113150,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2887353636,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2887597757,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2887837572,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2888086516,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2888326770,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2888568948,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2888802097,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2889044819,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2889285596,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2889525633,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2889766968,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2890006193,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2890242535,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2890482538,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2890720443,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2890961294,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2891196579,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2891431699,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2891669616,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2891910358,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2892150576,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2892391172,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2892630726,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2892868403,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2893108385,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2893341193,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2893576090,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2893814175,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2894054373,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2894294389,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2894534312,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2894775718,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2895014903,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2895247095,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2895484914,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2895720171,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2895960591,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2896203295,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2896446271,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2896482702,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2896689693,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2896930751,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2897170853,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2897411628,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2897649908,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2897892073,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2898132742,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2898373718,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2898613709,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2898854561,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2899090964,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2899331114,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2899567398,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2899807256,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2900052148,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2900292854,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2900533133,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2900778524,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2901021379,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2901262116,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2901510955,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2901751593,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2901991282,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2902232104,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2902473217,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2902712773,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2902961890,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2903201299,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2903446500,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2903686882,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2903927691,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2904167263,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2904402170,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2904648104,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2904888708,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2905129576,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2905369511,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2905610781,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2905850565,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2906087305,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2906327219,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2906560318,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2906796328,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2907033155,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2907270369,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2907510461,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2907748301,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2907986134,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2908230973,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2908471650,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2908712788,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2908952170,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2909192879,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2909433281,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2909679532,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2909921575,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2910159693,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2910397367,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2910635654,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2910879449,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2911120269,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2911352480,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2911593298,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2911841551,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2912089601,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2912326793,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2912570279,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2912811546,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2913047949,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2913288478,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2913529526,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2913777339,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2914021567,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2914261692,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2914498886,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2914738757,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2914979597,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2915217157,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2915448344,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2915694144,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2915941560,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2916182417,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2916421752,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2916662816,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2916903328,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2917143165,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2917375315,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2917613114,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2917840340,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2918073390,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2918313152,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2918550916,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2918793754,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2919031544,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2919269226,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2919498961,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2919740852,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2919970128,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2920206326,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2920445675,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2920681293,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2920925913,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2921166398,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2921405942,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2921636541,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2921868152,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2922098122,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2922336415,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2922576880,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2922817497,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2923057748,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2923302781,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2923539331,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2923774890,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2924011636,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2924241201,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2924476107,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2924713612,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2924953719,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2925197578,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2925437605,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2925678349,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2925918406,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2926151357,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2926381208,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2926612745,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2926844569,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2927085380,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2927321498,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2927561243,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2927798915,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2928039129,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2928276093,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2928503158,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2928736266,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2928965529,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2929200959,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2929441334,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2929686411,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2929926851,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2930168108,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2930410089,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2930643316,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2930870190,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2931107660,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2931341919,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2931581736,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2931817655,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2931889184,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2932057251,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2932295995,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2932535883,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2932765233,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
2932882758,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0
2932904198,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2932997162,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2933228191,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2933457258,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2933696342,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2933937618,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2934177211,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2934418331,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2934562479,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2934658472,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2934895231,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2935127321,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2935359585,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
