timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2836920762,0.016382432,-0.08132682,2.0430188,0.0,0.5213461,0.038943857,-0.014242549,0.8523373,0.33759135,1.0,1,0,0,0,0,0,0
2837025324,0.0057621095,-0.085470974,2.0523858,0.0,0.5174985,0.038033035,-0.019671522,0.8546122,0.32542056,1.0,1,0,0,0,0,0,0
2837127504,-0.07874009,-0.30003133,2.0618274,0.0,0.51291394,0.10809222,-0.11014741,0.8444542,0.32978165,1.0,1,0,0,0,0,0,0
2837231343,-0.08484757,-0.2772128,2.0716896,0.0,0.50949687,0.09734,-0.10650807,0.84828883,0.3391596,1.0,1,0,0,0,0,0,0
2837337699,-0.079666175,-0.26221445,2.0825334,0.0,0.5048882,0.092795186,-0.100057594,0.85232943,0.33638442,1.0,1,0,0,0,0,0,0
2837438094,-0.07639101,-0.2338892,2.0954332,0.0,0.49963617,0.0820572,-0.09109834,0.8575146,0.34364593,1.0,1,0,0,0,0,0,0
2837538671,-0.072932154,-0.19711496,2.111992,0.0,0.49276847,0.06772441,-0.07999386,0.863825,0.3492082,1.0,1,0,0,0,0,0,0
2837642748,-0.07603342,-0.16812894,2.1461244,0.0,0.47821024,0.055642284,-0.07333721,0.8734074,0.3502613,1.0,1,0,0,0,0,0,0
2837747179,-0.07286943,-0.12568758,2.1792226,0.0,0.46363768,0.038808025,-0.06127412,0.8830513,0.35389987,1.0,1,0,0,0,0,0,0
2837846301,-0.06551629,-0.10763859,2.1792226,0.0,0.46347365,0.03252255,-0.053874932,0.8838733,0.3568259,1.0,1,0,0,0,0,0,0
2837947317,0.30256513,0.008882747,-3.0335395,0.0,-0.052714635,-0.012522321,0.15024768,0.9871626,0.31656933,1.0,1,0,0,0,0,0,0
2838051537,0.32861876,0.0021972093,-3.029383,0.0,-0.05514073,-0.010254415,0.16325282,0.98498875,0.3345568,1.0,1,0,0,0,0,0,0
2838155555,0.36587644,-0.0105711175,-3.0248463,0.0,-0.058325633,-0.0054245587,0.18191038,0.98156875,0.32988048,1.0,1,0,0,0,0,0,0
2838254975,0.3581308,-0.03649472,-3.0207849,0.0,-0.06263598,0.007171647,0.17883945,0.9818563,0.3324843,1.0,1,0,0,0,0,0,0
